open,high,low,close,volume,adjusted_close,date,data_year
145.529999,145.649994,144.149994,144.199997,148872900.0,132.041705,2012-10-09,2012
144.179993,144.320007,143.089996,143.279999,124247500.0,131.199277,2012-10-10,2012
144.279999,144.490005,143.330002,143.360001,123601500.0,131.272534,2012-10-11,2012
143.460007,143.949997,142.580002,142.889999,124181900.0,130.842161,2012-10-12,2012
143.229996,144.229996,142.770004,144.080002,107689100.0,131.931827,2012-10-15,2012
144.759995,145.639999,144.660004,145.539993,108815500.0,133.268719,2012-10-16,2012
145.639999,146.320007,145.419998,146.199997,128834100.0,133.873074,2012-10-17,2012
145.820007,146.520004,145.330002,145.820007,148108500.0,133.525124,2012-10-18,2012
145.550003,145.559998,143.050003,143.389999,185645200.0,131.300003,2012-10-19,2012
143.149994,143.669998,142.279999,143.410004,125578600.0,131.318321,2012-10-22,2012
141.860001,142.059998,140.830002,141.419998,192056300.0,129.496103,2012-10-23,2012
141.929993,142.100006,140.800003,141.020004,120179400.0,129.129835,2012-10-24,2012
142.020004,142.279999,140.570007,141.429993,134457400.0,129.505255,2012-10-25,2012
141.300003,141.839996,140.389999,141.350006,146023500.0,129.432013,2012-10-26,2012
141.850006,142.029999,140.679993,141.350006,103438500.0,129.432013,2012-10-31,2012
141.649994,143.009995,141.520004,142.830002,100995600.0,130.787222,2012-11-01,2012
143.679993,143.720001,141.410004,141.559998,137702200.0,129.624299,2012-11-02,2012
141.350006,142.169998,140.929993,141.850006,98378500.0,129.889855,2012-11-05,2012
142.279999,143.520004,142.130005,142.960007,107068100.0,130.906265,2012-11-06,2012
141.660004,141.679993,139.059998,139.720001,264304500.0,127.939442,2012-11-07,2012
139.699997,140.410004,137.929993,138.039993,181517300.0,126.401085,2012-11-08,2012
137.619995,139.440002,137.550003,138.160004,201055300.0,126.510977,2012-11-09,2012
138.589996,138.809998,137.960007,138.270004,97677500.0,126.611703,2012-11-12,2012
137.539993,139.25,137.360001,137.789993,123018300.0,126.172164,2012-11-13,2012
138.210007,138.429993,135.619995,135.929993,191505e3,124.46899,2012-11-14,2012
135.979996,136.490005,135.179993,135.699997,178128400.0,124.258387,2012-11-15,2012
135.899994,136.639999,134.699997,136.369995,239483900.0,124.871894,2012-11-16,2012
137.899994,139.149994,136.410004,139.130005,151495800.0,127.399192,2012-11-19,2012
138.910004,139.419998,138.080002,139.190002,119807400.0,127.454131,2012-11-20,2012
139.309998,139.570007,139.029999,139.449997,81710800.0,127.692204,2012-11-21,2012
140.130005,141.399994,140.039993,141.350006,65409200.0,129.432013,2012-11-23,2012
140.649994,141.360001,140.190002,141.050003,100124400.0,129.157305,2012-11-26,2012
140.910004,141.389999,140.240005,140.330002,128646200.0,128.498011,2012-11-27,2012
139.759995,141.539993,139.0,141.460007,177086500.0,129.532739,2012-11-28,2012
141.990005,142.509995,141.369995,142.119995,151085900.0,130.13708,2012-11-29,2012
142.139999,142.419998,141.660004,142.149994,136568300.0,130.164549,2012-11-30,2012
142.800003,142.919998,141.339996,141.449997,124656300.0,129.523573,2012-12-03,2012
141.440002,141.869995,140.869995,141.25,127512200.0,129.340439,2012-12-04,2012
141.369995,142.160004,140.369995,141.5,147300500.0,129.56936,2012-12-05,2012
141.369995,142.039993,141.160004,141.979996,103220600.0,130.008884,2012-12-06,2012
142.529999,142.690002,141.669998,142.410004,108726400.0,130.402636,2012-12-07,2012
142.210007,142.809998,142.149994,142.470001,98840700.0,130.457575,2012-12-10,2012
143.059998,144.110001,142.990005,143.440002,152570400.0,131.34579,2012-12-11,2012
144.0,144.550003,143.309998,143.509995,145880100.0,131.409881,2012-12-12,2012
143.419998,143.830002,142.270004,142.630005,135715e3,130.604088,2012-12-13,2012
142.320007,142.580002,141.880005,142.100006,137701700.0,130.118776,2012-12-14,2012
142.470001,143.850006,142.429993,143.770004,143238200.0,131.647968,2012-12-17,2012
144.0,145.5,143.789993,145.369995,177762800.0,133.113054,2012-12-18,2012
145.529999,145.580002,144.240005,144.289993,150895400.0,132.124113,2012-12-19,2012
144.380005,145.139999,143.979996,145.119995,168487e3,132.884133,2012-12-20,2012
142.169998,144.089996,141.940002,142.789993,245883800.0,131.677922,2012-12-21,2012
142.479996,142.559998,142.190002,142.350006,53874600.0,131.272175,2012-12-24,2012
142.639999,142.710007,141.350006,141.75,106947700.0,130.718862,2012-12-26,2012
141.789993,142.080002,139.919998,141.559998,167920600.0,130.543646,2012-12-27,2012
140.639999,141.419998,139.869995,140.029999,148806700.0,129.132714,2012-12-28,2012
139.660004,142.559998,139.539993,142.410004,243935200.0,131.327504,2012-12-31,2012
